FID,nome_orige
RedeUrbanaSintese_Regic2007.5127,Rianápolis
RedeUrbanaSintese_Regic2007.5128,Rubiataba
RedeUrbanaSintese_Regic2007.5129,Santa Isabel
RedeUrbanaSintese_Regic2007.5130,São Patrício
RedeUrbanaSintese_Regic2007.5131,Campos Verdes
RedeUrbanaSintese_Regic2007.5132,Santa Terezinha de Goiás
RedeUrbanaSintese_Regic2007.5133,Barro Alto
RedeUrbanaSintese_Regic2007.5134,São João
RedeUrbanaSintese_Regic2007.5135,Santa Rita do Novo Destino
RedeUrbanaSintese_Regic2007.5136,Vila Propício
RedeUrbanaSintese_Regic2007.5137,Araguapaz
RedeUrbanaSintese_Regic2007.5138,Faina
RedeUrbanaSintese_Regic2007.5139,Itapirapuã
RedeUrbanaSintese_Regic2007.5140,Matrinchã
RedeUrbanaSintese_Regic2007.5141,Mossâmedes
RedeUrbanaSintese_Regic2007.5142,Araçu
RedeUrbanaSintese_Regic2007.5143,Damolândia
RedeUrbanaSintese_Regic2007.5144,Amorinópolis
RedeUrbanaSintese_Regic2007.5145,São Jorge d'Oeste
RedeUrbanaSintese_Regic2007.5146,Arenópolis
RedeUrbanaSintese_Regic2007.5147,Diorama
RedeUrbanaSintese_Regic2007.5148,Israelândia
RedeUrbanaSintese_Regic2007.5149,Jaupaci
RedeUrbanaSintese_Regic2007.5150,Montes Claros de Goiás
RedeUrbanaSintese_Regic2007.5151,Palestina de Goiás
RedeUrbanaSintese_Regic2007.5153,Heitoraí
RedeUrbanaSintese_Regic2007.5154,Itaguaru
RedeUrbanaSintese_Regic2007.5155,Guarinos
RedeUrbanaSintese_Regic2007.5156,Moreira Sales
RedeUrbanaSintese_Regic2007.5157,Pilar de Goiás
RedeUrbanaSintese_Regic2007.5158,Guaraíta
RedeUrbanaSintese_Regic2007.5159,Araporã
RedeUrbanaSintese_Regic2007.5160,Bom Jesus de Goiás
RedeUrbanaSintese_Regic2007.5161,Buriti Alegre
RedeUrbanaSintese_Regic2007.5162,Cachoeira Dourada
RedeUrbanaSintese_Regic2007.5163,Goiatuba
RedeUrbanaSintese_Regic2007.5164,Inaciolândia
RedeUrbanaSintese_Regic2007.5165,Panamá
RedeUrbanaSintese_Regic2007.5166,Caiapônia
RedeUrbanaSintese_Regic2007.5167,Quarto Centenário
RedeUrbanaSintese_Regic2007.5168,Perolândia
RedeUrbanaSintese_Regic2007.5169,Serranópolis
RedeUrbanaSintese_Regic2007.5170,Britânia
RedeUrbanaSintese_Regic2007.5171,Matrinchã
RedeUrbanaSintese_Regic2007.5172,Novo Brasil
RedeUrbanaSintese_Regic2007.5173,Santa Fé de Goiás
RedeUrbanaSintese_Regic2007.5174,Portelândia
RedeUrbanaSintese_Regic2007.5175,Santa Rita do Araguaia
RedeUrbanaSintese_Regic2007.5176,Água Limpa
RedeUrbanaSintese_Regic2007.5177,Aloândia
RedeUrbanaSintese_Regic2007.5202,São Domingos
RedeUrbanaSintese_Regic2007.5178,Rancho Alegre d'Oeste
RedeUrbanaSintese_Regic2007.5179,Edealina
RedeUrbanaSintese_Regic2007.5180,Colinas do Sul
RedeUrbanaSintese_Regic2007.5181,Orizona
RedeUrbanaSintese_Regic2007.5182,Palmelo
RedeUrbanaSintese_Regic2007.5183,Bonópolis
RedeUrbanaSintese_Regic2007.5184,Campinaçu
RedeUrbanaSintese_Regic2007.5185,Estrela do Norte
RedeUrbanaSintese_Regic2007.5186,Formoso
RedeUrbanaSintese_Regic2007.5187,Montividiu do Norte
RedeUrbanaSintese_Regic2007.5188,Mutunópolis
RedeUrbanaSintese_Regic2007.5189,Bom Sucesso
RedeUrbanaSintese_Regic2007.5190,Novo Planalto
RedeUrbanaSintese_Regic2007.5191,Santa Tereza de Goiás
RedeUrbanaSintese_Regic2007.5192,Trombas
RedeUrbanaSintese_Regic2007.5193,Alvorada do Norte
RedeUrbanaSintese_Regic2007.5194,Buritinópolis
RedeUrbanaSintese_Regic2007.5195,Damianópolis
RedeUrbanaSintese_Regic2007.5196,Divinópolis de Goiás
RedeUrbanaSintese_Regic2007.5197,Guarani de Goiás
RedeUrbanaSintese_Regic2007.5198,Iaciara
RedeUrbanaSintese_Regic2007.5199,Mambaí
RedeUrbanaSintese_Regic2007.5200,Cambira
RedeUrbanaSintese_Regic2007.5201,Nova Roma
RedeUrbanaSintese_Regic2007.5203,Simolândia
RedeUrbanaSintese_Regic2007.5260,Itacoatiara
RedeUrbanaSintese_Regic2007.5204,Aparecida do Rio Doce
RedeUrbanaSintese_Regic2007.5205,Cachoeira Alta
RedeUrbanaSintese_Regic2007.5206,Caçu
RedeUrbanaSintese_Regic2007.5207,Castelândia
RedeUrbanaSintese_Regic2007.5208,Itarumã
RedeUrbanaSintese_Regic2007.5209,Maurilândia
RedeUrbanaSintese_Regic2007.5210,Montividiu
RedeUrbanaSintese_Regic2007.5211,Marumbi
RedeUrbanaSintese_Regic2007.5212,Porteirão
RedeUrbanaSintese_Regic2007.5213,Quirinópolis
RedeUrbanaSintese_Regic2007.5214,Santa Helena de Goiás
RedeUrbanaSintese_Regic2007.5215,Santo Antônio da Barra
RedeUrbanaSintese_Regic2007.5216,Turvelândia
RedeUrbanaSintese_Regic2007.5217,Buriti de Goiás
RedeUrbanaSintese_Regic2007.5218,Aurilândia
RedeUrbanaSintese_Regic2007.5219,Cachoeira de Goiás
RedeUrbanaSintese_Regic2007.5220,Córrego do Ouro
RedeUrbanaSintese_Regic2007.5221,Fazenda Nova
RedeUrbanaSintese_Regic2007.5222,Vitor Meireles
RedeUrbanaSintese_Regic2007.5223,São Pedro do Ivaí
RedeUrbanaSintese_Regic2007.5224,Ivolândia
RedeUrbanaSintese_Regic2007.5225,Moiporá
RedeUrbanaSintese_Regic2007.5226,Mundo Novo
RedeUrbanaSintese_Regic2007.5227,Nova Crixás
RedeUrbanaSintese_Regic2007.5228,Campinorte
RedeUrbanaSintese_Regic2007.5229,Hidrolina
RedeUrbanaSintese_Regic2007.5230,São Luíz do Norte
RedeUrbanaSintese_Regic2007.5231,Ariquemes
RedeUrbanaSintese_Regic2007.5232,Guajará-Mirim
RedeUrbanaSintese_Regic2007.5233,Jaru
RedeUrbanaSintese_Regic2007.5234,Porto Rico
RedeUrbanaSintese_Regic2007.5235,Ji-Paraná
RedeUrbanaSintese_Regic2007.5236,Vilhena
RedeUrbanaSintese_Regic2007.5237,Candeias do Jamari
RedeUrbanaSintese_Regic2007.5238,Itapuã do Oeste
RedeUrbanaSintese_Regic2007.5239,Rio Branco
RedeUrbanaSintese_Regic2007.5240,Humaitá
RedeUrbanaSintese_Regic2007.5241,Lábrea
RedeUrbanaSintese_Regic2007.5242,Anamã
RedeUrbanaSintese_Regic2007.5243,Anori
RedeUrbanaSintese_Regic2007.5244,Apuí
RedeUrbanaSintese_Regic2007.5245,Querência do Norte
RedeUrbanaSintese_Regic2007.5246,Autazes
RedeUrbanaSintese_Regic2007.5247,Barcelos
RedeUrbanaSintese_Regic2007.5248,Beruri
RedeUrbanaSintese_Regic2007.5249,Borba
RedeUrbanaSintese_Regic2007.5254,Careiro da Várzea
RedeUrbanaSintese_Regic2007.5255,Coari
RedeUrbanaSintese_Regic2007.5256,Santa Cruz de Monte Castelo
RedeUrbanaSintese_Regic2007.5257,Codajás
RedeUrbanaSintese_Regic2007.5258,Eirunepé
RedeUrbanaSintese_Regic2007.5259,Iranduba
RedeUrbanaSintese_Regic2007.5261,Manacapuru
RedeUrbanaSintese_Regic2007.5262,Manaquiri
RedeUrbanaSintese_Regic2007.5263,Manicoré
RedeUrbanaSintese_Regic2007.5264,Nova Olinda do Norte
RedeUrbanaSintese_Regic2007.5265,Novo Airão
RedeUrbanaSintese_Regic2007.5266,Novo Aripuanã
RedeUrbanaSintese_Regic2007.5267,Santa Isabel do Ivaí
RedeUrbanaSintese_Regic2007.5268,Parintins
RedeUrbanaSintese_Regic2007.5269,Presidente Figueiredo
RedeUrbanaSintese_Regic2007.5270,Rio Preto da Eva
RedeUrbanaSintese_Regic2007.5271,Santa Isabel do Rio Negro
RedeUrbanaSintese_Regic2007.5272,São Gabriel da Cachoeira
RedeUrbanaSintese_Regic2007.5273,Silves
RedeUrbanaSintese_Regic2007.5274,Tabatinga
RedeUrbanaSintese_Regic2007.5275,Tapauá
RedeUrbanaSintese_Regic2007.5276,Tefé
RedeUrbanaSintese_Regic2007.5277,Urucará
RedeUrbanaSintese_Regic2007.5278,Santa Mônica
RedeUrbanaSintese_Regic2007.5279,Boa Vista
RedeUrbanaSintese_Regic2007.5280,Abaetetuba
RedeUrbanaSintese_Regic2007.5281,Acará
RedeUrbanaSintese_Regic2007.5282,Almeirim
RedeUrbanaSintese_Regic2007.5283,Altamira
RedeUrbanaSintese_Regic2007.5284,Anajás
RedeUrbanaSintese_Regic2007.5285,Bragança
RedeUrbanaSintese_Regic2007.5286,Breves
RedeUrbanaSintese_Regic2007.5287,Bujaru
RedeUrbanaSintese_Regic2007.5288,Cachoeira do Arari
RedeUrbanaSintese_Regic2007.5319,Tucuruí
RedeUrbanaSintese_Regic2007.5289,São Pedro do Paraná
RedeUrbanaSintese_Regic2007.5290,Cametá
RedeUrbanaSintese_Regic2007.5291,Capanema
RedeUrbanaSintese_Regic2007.5292,Capitão Poço
RedeUrbanaSintese_Regic2007.5293,Castanhal
RedeUrbanaSintese_Regic2007.5294,Colares
RedeUrbanaSintese_Regic2007.5295,Conceição do Araguaia
RedeUrbanaSintese_Regic2007.5296,Concórdia do Pará
RedeUrbanaSintese_Regic2007.5297,Curuçá
RedeUrbanaSintese_Regic2007.5298,Igarapé-Açu
RedeUrbanaSintese_Regic2007.5299,Irituia
RedeUrbanaSintese_Regic2007.5300,Missal
RedeUrbanaSintese_Regic2007.5301,Marabá
RedeUrbanaSintese_Regic2007.5302,Mocajuba
RedeUrbanaSintese_Regic2007.5303,Muaná
RedeUrbanaSintese_Regic2007.5304,Paragominas
RedeUrbanaSintese_Regic2007.5305,Ponta de Pedras
RedeUrbanaSintese_Regic2007.5308,Santa Bárbara do Pará
RedeUrbanaSintese_Regic2007.5309,Santa Cruz do Arari
RedeUrbanaSintese_Regic2007.5310,Santa Isabel do Pará
RedeUrbanaSintese_Regic2007.5311,Serranópolis do Iguaçu
RedeUrbanaSintese_Regic2007.5312,Santarém
RedeUrbanaSintese_Regic2007.5313,Santo Antônio do Tauá
RedeUrbanaSintese_Regic2007.5314,São João de Pirabas
RedeUrbanaSintese_Regic2007.5315,São Sebastião da Boa Vista
RedeUrbanaSintese_Regic2007.5316,Soure
RedeUrbanaSintese_Regic2007.5317,Tailândia
RedeUrbanaSintese_Regic2007.5318,Tomé-Açu
RedeUrbanaSintese_Regic2007.5320,Vigia
RedeUrbanaSintese_Regic2007.5321,ACP de Macapá
RedeUrbanaSintese_Regic2007.5322,Marilena
RedeUrbanaSintese_Regic2007.5323,Amapá do Maranhão
RedeUrbanaSintese_Regic2007.5324,Boa Vista do Gurupi
RedeUrbanaSintese_Regic2007.5325,Carutapera
RedeUrbanaSintese_Regic2007.5326,Maracaçumé
RedeUrbanaSintese_Regic2007.5327,ACP de São Luís
RedeUrbanaSintese_Regic2007.5328,ACP de Teresina
RedeUrbanaSintese_Regic2007.5329,Acarape
RedeUrbanaSintese_Regic2007.5330,Acaraú
RedeUrbanaSintese_Regic2007.5331,Apuiarés
RedeUrbanaSintese_Regic2007.5332,Aracati
RedeUrbanaSintese_Regic2007.5358,Itapiúna
RedeUrbanaSintese_Regic2007.5333,Witmarsum
RedeUrbanaSintese_Regic2007.5334,Campo do Tenente
RedeUrbanaSintese_Regic2007.5335,Aracoiaba
RedeUrbanaSintese_Regic2007.5336,Aratuba
RedeUrbanaSintese_Regic2007.5337,Barreira
RedeUrbanaSintese_Regic2007.5338,Baturité
RedeUrbanaSintese_Regic2007.5339,Beberibe
RedeUrbanaSintese_Regic2007.5340,Canindé
RedeUrbanaSintese_Regic2007.5341,Capistrano
RedeUrbanaSintese_Regic2007.5342,Cascavel
RedeUrbanaSintese_Regic2007.5343,Catunda
RedeUrbanaSintese_Regic2007.5344,Chorozinho
RedeUrbanaSintese_Regic2007.5345,Mato Rico
RedeUrbanaSintese_Regic2007.5346,Crateús
RedeUrbanaSintese_Regic2007.5347,Ererê
RedeUrbanaSintese_Regic2007.5348,General Sampaio
RedeUrbanaSintese_Regic2007.5349,Guaiúba
RedeUrbanaSintese_Regic2007.5350,Guaramiranga
RedeUrbanaSintese_Regic2007.5351,Horizonte
RedeUrbanaSintese_Regic2007.5352,Icapuí
RedeUrbanaSintese_Regic2007.5353,Iguatu
RedeUrbanaSintese_Regic2007.5354,Iracema
RedeUrbanaSintese_Regic2007.5355,Itapagé
RedeUrbanaSintese_Regic2007.5356,Godoy Moreira
RedeUrbanaSintese_Regic2007.5357,Itapipoca
RedeUrbanaSintese_Regic2007.5359,Jaguaretama
RedeUrbanaSintese_Regic2007.5360,Jaguaribara
RedeUrbanaSintese_Regic2007.5361,Jaguaribe
RedeUrbanaSintese_Regic2007.5362,ACP de Juazeiro do Norte - Crato - Barbalha
RedeUrbanaSintese_Regic2007.5363,Limoeiro do Norte
RedeUrbanaSintese_Regic2007.5364,Morada Nova
RedeUrbanaSintese_Regic2007.5365,Mulungu
RedeUrbanaSintese_Regic2007.5366,Ocara
RedeUrbanaSintese_Regic2007.5367,Salto do Itararé
RedeUrbanaSintese_Regic2007.5368,Pacajus
RedeUrbanaSintese_Regic2007.5369,Pacoti
RedeUrbanaSintese_Regic2007.5370,Palmácia
RedeUrbanaSintese_Regic2007.5371,Paracuru
RedeUrbanaSintese_Regic2007.5372,Paraipaba
RedeUrbanaSintese_Regic2007.5373,Pentecoste
RedeUrbanaSintese_Regic2007.5374,Pindoretama
RedeUrbanaSintese_Regic2007.5375,Quixadá
RedeUrbanaSintese_Regic2007.5376,Redenção
RedeUrbanaSintese_Regic2007.5377,Russas
RedeUrbanaSintese_Regic2007.5378,Balneário Arroio do Silva
RedeUrbanaSintese_Regic2007.5379,São Gonçalo do Amarante
RedeUrbanaSintese_Regic2007.5380,São Luís do Curu
RedeUrbanaSintese_Regic2007.5381,Sobral
RedeUrbanaSintese_Regic2007.5382,Tabuleiro do Norte
RedeUrbanaSintese_Regic2007.5383,Tauá
RedeUrbanaSintese_Regic2007.5384,Tejuçuoca
RedeUrbanaSintese_Regic2007.5385,Trairi
RedeUrbanaSintese_Regic2007.5386,ACP de Natal
RedeUrbanaSintese_Regic2007.5387,ACP de Natal
RedeUrbanaSintese_Regic2007.5388,ACP de João Pessoa
RedeUrbanaSintese_Regic2007.5389,Balneário Arroio do Silva
RedeUrbanaSintese_Regic2007.5390,Afogados da Ingazeira
RedeUrbanaSintese_Regic2007.5391,Amaraji
RedeUrbanaSintese_Regic2007.5392,Araçoiaba
RedeUrbanaSintese_Regic2007.5393,Araripina
RedeUrbanaSintese_Regic2007.5394,Arcoverde
RedeUrbanaSintese_Regic2007.5395,Barreiros
RedeUrbanaSintese_Regic2007.5396,Bezerros
RedeUrbanaSintese_Regic2007.5397,Bom Jardim
RedeUrbanaSintese_Regic2007.5398,Buenos Aires
RedeUrbanaSintese_Regic2007.5399,Camutanga
RedeUrbanaSintese_Regic2007.5400,Ermo
RedeUrbanaSintese_Regic2007.5401,Carpina
RedeUrbanaSintese_Regic2007.5402,Caruaru
RedeUrbanaSintese_Regic2007.5403,Catende
RedeUrbanaSintese_Regic2007.5404,Chã Grande
RedeUrbanaSintese_Regic2007.5405,Cortês
RedeUrbanaSintese_Regic2007.5406,Fernando de Noronha
RedeUrbanaSintese_Regic2007.5407,Garanhuns
RedeUrbanaSintese_Regic2007.5408,Glória do Goitá
RedeUrbanaSintese_Regic2007.5409,Goiana
RedeUrbanaSintese_Regic2007.5411,Ermo
RedeUrbanaSintese_Regic2007.5412,Ipojuca
RedeUrbanaSintese_Regic2007.5413,Itambé
RedeUrbanaSintese_Regic2007.5414,Itaquitinga
RedeUrbanaSintese_Regic2007.5415,João Alfredo
RedeUrbanaSintese_Regic2007.5416,Limoeiro
RedeUrbanaSintese_Regic2007.5417,Nazaré da Mata
RedeUrbanaSintese_Regic2007.5418,Orobó
RedeUrbanaSintese_Regic2007.5419,Palmares
RedeUrbanaSintese_Regic2007.5420,Pesqueira
RedeUrbanaSintese_Regic2007.5421,ACP de Petrolina - Juazeiro
RedeUrbanaSintese_Regic2007.5422,Jacinto Machado
RedeUrbanaSintese_Regic2007.5423,Primavera
RedeUrbanaSintese_Regic2007.5424,Ribeirão
RedeUrbanaSintese_Regic2007.5425,Rio Formoso
RedeUrbanaSintese_Regic2007.5426,Salgueiro
RedeUrbanaSintese_Regic2007.5427,São José da Coroa Grande
RedeUrbanaSintese_Regic2007.5428,Serra Talhada
RedeUrbanaSintese_Regic2007.5429,Sirinhaém
RedeUrbanaSintese_Regic2007.5430,Surubim
RedeUrbanaSintese_Regic2007.5431,Tamandaré
RedeUrbanaSintese_Regic2007.5432,Timbaúba
RedeUrbanaSintese_Regic2007.5433,Jacinto Machado
RedeUrbanaSintese_Regic2007.5434,Vicência
RedeUrbanaSintese_Regic2007.5435,Vitória de Santo Antão
RedeUrbanaSintese_Regic2007.5436,ACP de Maceió
RedeUrbanaSintese_Regic2007.5437,ACP de Petrolina - Juazeiro
RedeUrbanaSintese_Regic2007.5438,ACP de Aracaju
RedeUrbanaSintese_Regic2007.5439,Alagoinhas
RedeUrbanaSintese_Regic2007.5440,Andaraí
RedeUrbanaSintese_Regic2007.5441,Anguera
RedeUrbanaSintese_Regic2007.5442,Barreiras
RedeUrbanaSintese_Regic2007.5443,Cansanção
RedeUrbanaSintese_Regic2007.5444,Witmarsum
RedeUrbanaSintese_Regic2007.5445,Maracajá
RedeUrbanaSintese_Regic2007.5446,Capim Grosso
RedeUrbanaSintese_Regic2007.5447,Catu
RedeUrbanaSintese_Regic2007.5448,Conde
RedeUrbanaSintese_Regic2007.5449,Cruz das Almas
RedeUrbanaSintese_Regic2007.5450,Esplanada
RedeUrbanaSintese_Regic2007.5451,ACP de Feira de Santana
RedeUrbanaSintese_Regic2007.5452,ACP de Ilhéus - Itabuna
RedeUrbanaSintese_Regic2007.5453,Inhambupe
RedeUrbanaSintese_Regic2007.5454,Irecê
RedeUrbanaSintese_Regic2007.5455,Itaberaba
RedeUrbanaSintese_Regic2007.5456,Maracajá
RedeUrbanaSintese_Regic2007.5457,Itanagra
RedeUrbanaSintese_Regic2007.5458,Itapicuru
RedeUrbanaSintese_Regic2007.5459,Jacobina
RedeUrbanaSintese_Regic2007.5460,Jequié
RedeUrbanaSintese_Regic2007.5461,Maragogipe
RedeUrbanaSintese_Regic2007.5462,Monte Santo
RedeUrbanaSintese_Regic2007.5463,Mundo Novo
RedeUrbanaSintese_Regic2007.5464,Muritiba
RedeUrbanaSintese_Regic2007.5465,Nazaré
RedeUrbanaSintese_Regic2007.5466,Paulo Afonso
RedeUrbanaSintese_Regic2007.5467,Meleiro
RedeUrbanaSintese_Regic2007.5468,Pojuca
RedeUrbanaSintese_Regic2007.5469,Ribeira do Pombal
RedeUrbanaSintese_Regic2007.5470,Rio Real
RedeUrbanaSintese_Regic2007.5471,Salinas da Margarida
RedeUrbanaSintese_Regic2007.5472,Santa Inês
RedeUrbanaSintese_Regic2007.5473,Santo Amaro
RedeUrbanaSintese_Regic2007.5474,Santo Antônio de Jesus
RedeUrbanaSintese_Regic2007.5475,São Félix
RedeUrbanaSintese_Regic2007.5476,São Gabriel
RedeUrbanaSintese_Regic2007.5477,Saubara
RedeUrbanaSintese_Regic2007.5478,Meleiro
RedeUrbanaSintese_Regic2007.5479,Seabra
RedeUrbanaSintese_Regic2007.5480,Tapiramutá
RedeUrbanaSintese_Regic2007.5481,Teodoro Sampaio
RedeUrbanaSintese_Regic2007.5482,Terra Nova
RedeUrbanaSintese_Regic2007.5483,Ubaíra
RedeUrbanaSintese_Regic2007.5484,Utinga
RedeUrbanaSintese_Regic2007.5485,Valença
RedeUrbanaSintese_Regic2007.5486,Vera Cruz
RedeUrbanaSintese_Regic2007.5487,Vitória da Conquista
RedeUrbanaSintese_Regic2007.5488,Abaeté
RedeUrbanaSintese_Regic2007.5489,Morro Grande
RedeUrbanaSintese_Regic2007.5490,Abre Campo
RedeUrbanaSintese_Regic2007.5491,Aimorés
RedeUrbanaSintese_Regic2007.5492,Araçaí
RedeUrbanaSintese_Regic2007.5493,Augusto de Lima
RedeUrbanaSintese_Regic2007.5494,Baldim
RedeUrbanaSintese_Regic2007.5495,Bambuí
RedeUrbanaSintese_Regic2007.5496,Barão de Cocais
RedeUrbanaSintese_Regic2007.5497,Barra Longa
RedeUrbanaSintese_Regic2007.5498,Bom Despacho
RedeUrbanaSintese_Regic2007.5499,Bonfim
RedeUrbanaSintese_Regic2007.5500,Morro Grande
RedeUrbanaSintese_Regic2007.5501,Cachoeira da Prata
RedeUrbanaSintese_Regic2007.5502,Caetanópolis
RedeUrbanaSintese_Regic2007.5503,Campo Belo
RedeUrbanaSintese_Regic2007.5504,Capelinha
RedeUrbanaSintese_Regic2007.5505,Carbonita
RedeUrbanaSintese_Regic2007.5506,Carmésia
RedeUrbanaSintese_Regic2007.5507,Carmópolis de Minas
RedeUrbanaSintese_Regic2007.5508,Chapada do Norte
RedeUrbanaSintese_Regic2007.5509,Coluna
RedeUrbanaSintese_Regic2007.5510,Conceição do Mato Dentro
RedeUrbanaSintese_Regic2007.5511,Passo de Torres
RedeUrbanaSintese_Regic2007.5512,Congonhas
RedeUrbanaSintese_Regic2007.5513,Conselheiro Lafaiete
RedeUrbanaSintese_Regic2007.5514,Cordisburgo
RedeUrbanaSintese_Regic2007.5515,Crucilândia
RedeUrbanaSintese_Regic2007.5516,Curvelo
RedeUrbanaSintese_Regic2007.5517,Diamantina
RedeUrbanaSintese_Regic2007.5518,Divinópolis
RedeUrbanaSintese_Regic2007.5519,Dores do Indaiá
RedeUrbanaSintese_Regic2007.5520,Entre Rios de Minas
RedeUrbanaSintese_Regic2007.5521,Ferros
RedeUrbanaSintese_Regic2007.5522,Passo de Torres
RedeUrbanaSintese_Regic2007.5523,Florestal
RedeUrbanaSintese_Regic2007.5524,Formiga
RedeUrbanaSintese_Regic2007.5525,Fortuna de Minas
RedeUrbanaSintese_Regic2007.5526,Funilândia
RedeUrbanaSintese_Regic2007.5527,Governador Valadares
RedeUrbanaSintese_Regic2007.5528,Guanhães
RedeUrbanaSintese_Regic2007.5529,Guaxupé
RedeUrbanaSintese_Regic2007.5530,Inhaúma
RedeUrbanaSintese_Regic2007.5531,ACP de Ipatinga - Coronel Fabriciano - Timó
RedeUrbanaSintese_Regic2007.5532,Itabira
RedeUrbanaSintese_Regic2007.5533,Praia Grande
RedeUrbanaSintese_Regic2007.5534,Itabirito
RedeUrbanaSintese_Regic2007.5535,Itaguara
RedeUrbanaSintese_Regic2007.5536,Itamarandiba
RedeUrbanaSintese_Regic2007.5537,Jaboticatubas
RedeUrbanaSintese_Regic2007.5538,Jequitibá
RedeUrbanaSintese_Regic2007.5539,João Monlevade
RedeUrbanaSintese_Regic2007.5540,José Gonçalves de Minas
RedeUrbanaSintese_Regic2007.5541,Nova União
RedeUrbanaSintese_Regic2007.5542,ACP de Juiz de Fora
RedeUrbanaSintese_Regic2007.5543,Lavras
RedeUrbanaSintese_Regic2007.5544,Praia Grande
RedeUrbanaSintese_Regic2007.5545,Leandro Ferreira
RedeUrbanaSintese_Regic2007.5546,Leme do Prado
RedeUrbanaSintese_Regic2007.5547,Luz
RedeUrbanaSintese_Regic2007.5548,Manhuaçu
RedeUrbanaSintese_Regic2007.5549,Mariana
RedeUrbanaSintese_Regic2007.5550,Martinho Campos
RedeUrbanaSintese_Regic2007.5551,Moeda
RedeUrbanaSintese_Regic2007.5552,Moema
RedeUrbanaSintese_Regic2007.5553,Montes Claros
RedeUrbanaSintese_Regic2007.5554,Morada Nova de Minas
RedeUrbanaSintese_Regic2007.5555,Ourilândia do Norte
RedeUrbanaSintese_Regic2007.5556,Barra do Guarita
RedeUrbanaSintese_Regic2007.5557,Santa Rosa do Sul
RedeUrbanaSintese_Regic2007.5558,Morro do Pilar
RedeUrbanaSintese_Regic2007.5559,Oliveira
RedeUrbanaSintese_Regic2007.5560,Ouro Branco
RedeUrbanaSintese_Regic2007.5561,Ouro Preto
RedeUrbanaSintese_Regic2007.5562,Papagaios
RedeUrbanaSintese_Regic2007.5563,Paracatu
RedeUrbanaSintese_Regic2007.5564,Paraopeba
RedeUrbanaSintese_Regic2007.5565,Passa Tempo
RedeUrbanaSintese_Regic2007.5566,Passos
RedeUrbanaSintese_Regic2007.5567,Peçanha
RedeUrbanaSintese_Regic2007.5568,Santa Rosa do Sul
RedeUrbanaSintese_Regic2007.5569,Piedade dos Gerais
RedeUrbanaSintese_Regic2007.5570,Piracema
RedeUrbanaSintese_Regic2007.5571,Pitangui
RedeUrbanaSintese_Regic2007.5572,Pompéu
RedeUrbanaSintese_Regic2007.5573,Ponte Nova
RedeUrbanaSintese_Regic2007.5574,Rio Manso
RedeUrbanaSintese_Regic2007.5575,Rio Vermelho
RedeUrbanaSintese_Regic2007.5576,Sabinópolis
RedeUrbanaSintese_Regic2007.5577,Santa Bárbara
RedeUrbanaSintese_Regic2007.5578,Santa Maria do Suaçuí
RedeUrbanaSintese_Regic2007.5579,São João do Sul
RedeUrbanaSintese_Regic2007.5580,Santana de Pirapama
RedeUrbanaSintese_Regic2007.5581,Santana do Riacho
RedeUrbanaSintese_Regic2007.5582,São João del Rei
RedeUrbanaSintese_Regic2007.5583,São João Evangelista
RedeUrbanaSintese_Regic2007.5584,São José do Jacuri
RedeUrbanaSintese_Regic2007.5585,Taquaraçu de Minas
RedeUrbanaSintese_Regic2007.5586,Teófilo Otoni
RedeUrbanaSintese_Regic2007.5587,Três Marias
RedeUrbanaSintese_Regic2007.5588,Turmalina
RedeUrbanaSintese_Regic2007.5589,Uberaba
RedeUrbanaSintese_Regic2007.5590,São João do Sul
RedeUrbanaSintese_Regic2007.5591,Varginha
RedeUrbanaSintese_Regic2007.5592,ACP de Juiz de Fora
RedeUrbanaSintese_Regic2007.5593,ACP de Vitória
RedeUrbanaSintese_Regic2007.5594,Angra dos Reis
RedeUrbanaSintese_Regic2007.5595,Araruama
RedeUrbanaSintese_Regic2007.5596,Areal
RedeUrbanaSintese_Regic2007.5597,Cabo Frio
RedeUrbanaSintese_Regic2007.5598,Cachoeiras de Macacu
RedeUrbanaSintese_Regic2007.5599,ACP de Campos dos Goytacazes
RedeUrbanaSintese_Regic2007.5600,Carmo
RedeUrbanaSintese_Regic2007.5601,Sombrio
RedeUrbanaSintese_Regic2007.5602,Casimiro de Abreu
RedeUrbanaSintese_Regic2007.5603,Itaperuna
RedeUrbanaSintese_Regic2007.5604,Macaé
RedeUrbanaSintese_Regic2007.5605,Miguel Pereira
RedeUrbanaSintese_Regic2007.5606,Nova Friburgo
RedeUrbanaSintese_Regic2007.5607,Paty do Alferes
RedeUrbanaSintese_Regic2007.5608,Rio Bonito
RedeUrbanaSintese_Regic2007.5609,Saquarema
RedeUrbanaSintese_Regic2007.5610,Tanguá
RedeUrbanaSintese_Regic2007.5611,Teresópolis
RedeUrbanaSintese_Regic2007.5612,Sombrio
RedeUrbanaSintese_Regic2007.5613,Três Rios
RedeUrbanaSintese_Regic2007.5614,Valença
RedeUrbanaSintese_Regic2007.5615,Vassouras
RedeUrbanaSintese_Regic2007.5616,ACP de Volta Redonda - Barra Mansa
RedeUrbanaSintese_Regic2007.5617,Alfenas
RedeUrbanaSintese_Regic2007.5618,Itajubá
RedeUrbanaSintese_Regic2007.5619,Poços de Caldas
RedeUrbanaSintese_Regic2007.5620,Pouso Alegre
RedeUrbanaSintese_Regic2007.5621,Uberaba
